,Unnamed: 0,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
115,115,166,2019-12-01 07:47:39.3430,2019-12-01 07:50:26.0570,102,Powder House Circle - Nathan Tufts Park,42.400877,-71.116772,100,Davis Square,42.396969,-71.123024,3471,Subscriber,1992,2
116,116,323,2019-12-01 07:55:55.9240,2019-12-01 08:01:19.6730,11,Longwood Ave at Binney St,42.338629,-71.1065,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,2589,Customer,1992,1
117,117,1844,2019-12-01 07:56:55.9170,2019-12-01 08:27:40.4780,239,Community Path at Cedar Street,42.39407223665884,-71.11133694648743,224,Fresh Pond Reservation,42.38267827521855,-71.143478951426,3349,Subscriber,1990,2
118,118,532,2019-12-01 07:59:27.3180,2019-12-01 08:08:19.4980,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,4109,Customer,1991,2
119,119,1018,2019-12-01 08:06:01.6010,2019-12-01 08:23:00.2220,66,Commonwealth Ave at Griggs St,42.34922469338298,-71.13275302578586,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,5815,Customer,1971,2
120,120,1998,2019-12-01 08:08:48.4450,2019-12-01 08:42:07.3240,272,Shawmut T Stop,42.292917,-71.06575,374,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,6090,Subscriber,1967,1
121,121,736,2019-12-01 08:09:59.8690,2019-12-01 08:22:15.9480,161,W Broadway at D St,42.3391085,-71.0514432,374,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,2194,Subscriber,1992,1
122,122,1267,2019-12-01 08:10:35.3210,2019-12-01 08:31:42.7590,115,Porter Square Station,42.387995,-71.119084,234,Broadway at Central St,42.39517150121575,-71.09850591982195,4744,Subscriber,1988,1
123,123,225,2019-12-01 08:11:12.2680,2019-12-01 08:14:58.0390,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5971,Subscriber,1991,1
124,124,339,2019-12-01 08:12:01.2550,2019-12-01 08:17:40.3920,39,Washington St at Rutland St,42.338514601786,-71.07404083013535,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,3343,Subscriber,1981,1
125,125,1004,2019-12-01 08:14:19.5200,2019-12-01 08:31:03.7760,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,372,Boylston St at Exeter St,42.349589423682445,-71.0794677917329,5452,Subscriber,1989,1
126,126,193,2019-12-01 08:15:33.6640,2019-12-01 08:18:46.8490,124,Curtis Hall - South St at Centre St,42.309054,-71.11543,133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,2503,Subscriber,1992,1
127,127,186,2019-12-01 08:16:00.3450,2019-12-01 08:19:06.7070,117,Binney St / Sixth St,42.36608797388682,-71.08633603909765,398,75 Binney St,42.36550728505653,-71.0801375997653,3533,Subscriber,1974,2
128,128,887,2019-12-01 08:16:03.4800,2019-12-01 08:30:50.7150,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,138,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,42.326599,-71.066498,3648,Customer,1969,0
129,129,292,2019-12-01 08:17:03.2450,2019-12-01 08:21:55.7860,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960632,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2485,Subscriber,1996,1
130,130,1115,2019-12-01 08:17:48.4100,2019-12-01 08:36:24.0300,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,330,30 Dane St,42.38100143038052,-71.10402522613185,5343,Subscriber,1992,2
131,131,248,2019-12-01 08:18:11.8730,2019-12-01 08:22:20.7970,214,Airport T Stop - Bremen St at Brooks St,42.37408320248276,-71.03274185079499,214,Airport T Stop - Bremen St at Brooks St,42.37408320248276,-71.03274185079499,4055,Customer,1969,0
132,132,274,2019-12-01 08:18:23.6120,2019-12-01 08:22:57.9740,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,4705,Subscriber,1992,1
133,133,356,2019-12-01 08:18:59.7890,2019-12-01 08:24:56.6130,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2520,Subscriber,1990,1
134,134,704,2019-12-01 08:19:46.8970,2019-12-01 08:31:31.4740,346,Cleveland Circle,42.335543083570826,-71.15061519672052,9,Commonwealth Ave at Agganis Way,42.35169201885973,-71.11903488636017,5595,Subscriber,1993,1
135,135,1737,2019-12-01 08:21:02.8710,2019-12-01 08:50:00.5750,433,Centre St at Parkway YMCA,42.28277901074054,-71.15728851416861,273,Forest Hills,42.300923,-71.114249,4067,Subscriber,1980,1
136,136,244,2019-12-01 08:23:55.2720,2019-12-01 08:27:59.6080,149,175 N Harvard St,42.363796,-71.129164,17,Soldiers Field Park - 111 Western Ave,42.36426344063853,-71.1182756971175,5398,Subscriber,1989,1
137,137,1486,2019-12-01 08:26:06.7900,2019-12-01 08:50:53.0590,124,Curtis Hall - South St at Centre St,42.309054,-71.11543,337,Roslindale Village - South St,42.287072,-71.127754,2918,Subscriber,1987,1
138,138,990,2019-12-01 08:26:14.0390,2019-12-01 08:42:44.8180,58,Mugar Way at Beacon St,42.35553628489709,-71.07286870479584,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,2572,Subscriber,1986,2
139,139,298,2019-12-01 08:27:36.2200,2019-12-01 08:32:34.8890,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,5810,Subscriber,1996,1
140,140,400,2019-12-01 08:34:07.6650,2019-12-01 08:40:48.6560,33,Kenmore Square,42.348706,-71.097009,370,Dartmouth St at Newbury St,42.35096144421219,-71.07782810926437,3909,Customer,1989,2
141,141,532,2019-12-01 08:37:20.4610,2019-12-01 08:46:12.7270,327,Main St at Thompson Sq,42.374878467440965,-71.06383498767171,236,Assembly Square T,42.39223284004628,-71.07746601104736,2243,Subscriber,1993,1
142,142,994,2019-12-01 08:38:52.1570,2019-12-01 08:55:26.1730,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,329,Washington St at Myrtle St,42.3809979975628,-71.08721308428358,3429,Customer,1983,0
143,143,978,2019-12-01 08:38:59.2370,2019-12-01 08:55:17.7620,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,329,Washington St at Myrtle St,42.3809979975628,-71.08721308428358,5221,Subscriber,1989,1
144,144,1191,2019-12-01 08:39:48.6610,2019-12-01 08:59:39.7790,121,W Broadway at Dorchester St,42.33595897943309,-71.04622899561036,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,4508,Subscriber,1963,1
145,145,86,2019-12-01 08:41:28.2840,2019-12-01 08:42:54.8760,185,Third at Binney,42.36544486137399,-71.08277142047882,189,Kendall T,42.3624278429124,-71.08495473861694,5993,Subscriber,1974,1
146,146,1275,2019-12-01 08:42:15.8450,2019-12-01 09:03:30.9540,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,379,Tremont St at W. Dedham St,42.34254913737952,-71.07421449387857,3710,Customer,1995,1
147,147,684,2019-12-01 08:43:20.6990,2019-12-01 08:54:44.9210,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,356,Charlestown Navy Yard,42.374124549426526,-71.05481199938367,2607,Customer,1985,2
148,148,878,2019-12-01 08:45:07.3160,2019-12-01 08:59:45.4410,407,Craigie at Summer St,42.38363402274288,-71.10855814078604,107,Ames St at Main St,42.3625,-71.08822,5501,Customer,1969,0
149,149,653,2019-12-01 08:45:44.5260,2019-12-01 08:56:38.2450,9,Commonwealth Ave at Agganis Way,42.35169201885973,-71.11903488636017,331,Huntington Ave at Mass Art,42.336585554561154,-71.0988699646623,2346,Subscriber,1998,1
150,150,895,2019-12-01 08:45:52.1750,2019-12-01 09:00:47.4570,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,3827,Subscriber,1989,2
151,151,758,2019-12-01 08:46:59.2470,2019-12-01 08:59:37.3300,141,Kendall Street,42.36356015842989,-71.08216792345047,370,Dartmouth St at Newbury St,42.35096144421219,-71.07782810926437,4016,Subscriber,1987,2
152,152,342,2019-12-01 08:47:28.4680,2019-12-01 08:53:10.6700,98,Warren St at Chelsea St,42.371848,-71.060292,182,Museum of Science,42.36769018024484,-71.07116281986237,5576,Subscriber,1974,2
153,153,282,2019-12-01 08:47:52.8860,2019-12-01 08:52:35.0610,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5810,Subscriber,1996,1
154,154,200,2019-12-01 08:48:36.7840,2019-12-01 08:51:57.3340,177,University Park,42.36264779118595,-71.10006093978882,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2650,Subscriber,1988,1
155,155,663,2019-12-01 08:49:29.9480,2019-12-01 09:00:33.6940,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,9,Commonwealth Ave at Agganis Way,42.35169201885973,-71.11903488636017,5938,Subscriber,2000,1
156,156,316,2019-12-01 08:49:41.1300,2019-12-01 08:54:57.8560,191,Tappan St at Brookline Hills MBTA,42.33209606301936,-71.128458827734,86,Brookline Village - Station Street at MBTA,42.33274392304887,-71.11626680949485,4939,Subscriber,1973,1
157,157,1251,2019-12-01 08:50:26.1510,2019-12-01 09:11:18.0520,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,3561,Subscriber,1953,1
158,158,1484,2019-12-01 08:50:26.9400,2019-12-01 09:15:11.4140,405,Sydney St at Carson St,42.32039374304257,-71.05355408051764,21,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,2358,Customer,1995,1
159,159,926,2019-12-01 08:50:40.0360,2019-12-01 09:06:06.7470,409,Elm St at White St,42.38952436305763,-71.11694140364307,318,Ames St at Broadway,42.3636929,-71.0875672,4074,Subscriber,1996,1
160,160,2539,2019-12-01 08:50:56.7330,2019-12-01 09:33:16.6510,282,Stony Brook T Stop,42.316966,-71.104374,71,Conway Park - Somerville Avenue,42.383405,-71.107593,4822,Customer,1990,2
161,161,451,2019-12-01 08:51:33.4740,2019-12-01 08:59:05.1580,179,MIT Vassar St,42.35560121327927,-71.10394477844238,189,Kendall T,42.3624278429124,-71.08495473861694,5606,Subscriber,1984,1
162,162,427,2019-12-01 08:52:32.8960,2019-12-01 08:59:40.5920,6,Cambridge St at Joy St,42.36121165307985,-71.06530619789737,345,Park Plaza at Charles St S.,42.35182806892068,-71.06781138111728,4173,Subscriber,1988,1
163,163,297,2019-12-01 08:52:49.0080,2019-12-01 08:57:46.9210,282,Stony Brook T Stop,42.316966,-71.104374,131,Jackson Square T Stop,42.32293117195949,-71.10014140605927,3130,Subscriber,1982,2
164,164,1093,2019-12-01 08:52:54.1510,2019-12-01 09:11:07.4250,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,5889,Subscriber,1993,2
165,165,1923,2019-12-01 08:53:15.7350,2019-12-01 09:25:19.6770,341,Roslindale Village - Washington St,42.28630716010807,-71.12820532182013,124,Curtis Hall - South St at Centre St,42.309054,-71.11543,5371,Subscriber,1987,1
166,166,417,2019-12-01 08:53:52.3620,2019-12-01 09:00:49.9540,361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548,9,Commonwealth Ave at Agganis Way,42.35169201885973,-71.11903488636017,3942,Subscriber,1999,1
167,167,458,2019-12-01 08:55:16.4460,2019-12-01 09:02:54.8760,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,5863,Subscriber,1999,1
168,168,570,2019-12-01 08:56:19.0610,2019-12-01 09:05:49.7930,86,Brookline Village - Station Street at MBTA,42.33274392304887,-71.11626680949485,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.3374174845973,-71.10286116600037,3784,Subscriber,1973,1
169,169,567,2019-12-01 08:56:20.6880,2019-12-01 09:05:48.5250,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,2670,Subscriber,1998,2
170,170,830,2019-12-01 08:56:42.6770,2019-12-01 09:10:32.9260,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,42,Boylston St at Arlington St,42.35258779507021,-71.06764905172895,3445,Subscriber,1989,1
171,171,530,2019-12-01 08:57:51.8090,2019-12-01 09:06:42.7120,60,Charles Circle - Charles St at Cambridge St,42.36079296858265,-71.07118962337152,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,6081,Subscriber,1979,2
172,172,818,2019-12-01 08:58:04.9440,2019-12-01 09:11:43.8160,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,332,Harvard Ave at Brainerd Rd,42.34953016890375,-71.13022770741735,3232,Subscriber,1987,2
173,173,402,2019-12-01 08:58:35.9880,2019-12-01 09:05:18.8950,119,South Boston Library - 646 E Broadway,42.335741,-71.03877,150,State Street at Channel Center,42.344137,-71.052608,4979,Subscriber,1990,1
174,174,5205,2019-12-01 08:59:34.8500,2019-12-01 10:26:20.2190,4,Tremont St at E Berkeley St,42.345392,-71.069616,4,Tremont St at E Berkeley St,42.345392,-71.069616,5282,Customer,1990,1
175,175,1066,2019-12-01 09:00:10.4100,2019-12-01 09:17:56.6120,344,Commonwealth Ave at Chiswick Rd,42.34024644768889,-71.15168806174552,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3335,Subscriber,1994,1
176,176,549,2019-12-01 09:00:27.6620,2019-12-01 09:09:37.5450,236,Assembly Square T,42.39223284004628,-71.07746601104736,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,5749,Subscriber,1992,2
177,177,61,2019-12-01 09:00:54.2920,2019-12-01 09:01:55.9980,197,MLK Blvd at Washington St,42.32143814183195,-71.09126061201096,197,MLK Blvd at Washington St,42.32143814183195,-71.09126061201096,3769,Subscriber,1961,2
178,178,328,2019-12-01 09:01:06.5660,2019-12-01 09:06:35.1180,361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2168,Subscriber,2000,1
179,179,1223,2019-12-01 09:01:19.4900,2019-12-01 09:21:43.2350,175,Brighton Center - Washington St at Cambridge St,42.34894857235593,-71.15027189254761,21,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,5984,Customer,1976,1
180,180,603,2019-12-01 09:01:33.8370,2019-12-01 09:11:36.9460,82,Beacon St at Tappan St,42.33826680058037,-71.13894682028331,233,St Mary's,42.346197076555455,-71.10728681087494,5795,Subscriber,1991,1
181,181,1797,2019-12-01 09:01:53.7330,2019-12-01 09:31:51.6280,273,Forest Hills,42.300923,-71.114249,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,4067,Subscriber,1980,1
182,182,501,2019-12-01 09:02:09.7570,2019-12-01 09:10:31.6730,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,189,Kendall T,42.3624278429124,-71.08495473861694,4070,Subscriber,1995,1
183,183,227,2019-12-01 09:02:21.9980,2019-12-01 09:06:09.0810,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2691,Subscriber,1999,1
184,184,1197,2019-12-01 09:02:22.7510,2019-12-01 09:22:19.8270,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,399,Shawmut Ave at Oak St W,42.34854543411198,-71.06559185315746,4432,Customer,2002,1
185,185,431,2019-12-01 09:02:42.2270,2019-12-01 09:09:53.9110,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,57,Massachusetts Ave at Columbus Ave,42.34054261551636,-71.08138847914233,2364,Subscriber,1985,1
186,186,722,2019-12-01 09:03:30.9140,2019-12-01 09:15:33.7420,197,MLK Blvd at Washington St,42.32143814183195,-71.09126061201096,159,S Huntington Ave at Heath St,42.32760387040573,-71.11089169979095,4434,Subscriber,1961,2
187,187,183,2019-12-01 09:03:55.6530,2019-12-01 09:06:59.1470,414,Discovery Park - 30 Acorn Park Drive,42.39790817368333,-71.14797130814623,183,Alewife MBTA at Steel Place,42.39558845716709,-71.14260613918304,3896,Subscriber,1989,2
188,188,494,2019-12-01 09:05:26.1380,2019-12-01 09:13:40.4700,179,MIT Vassar St,42.35560121327927,-71.10394477844238,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,5339,Subscriber,1986,2
189,189,266,2019-12-01 09:05:46.3670,2019-12-01 09:10:13.0010,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,3882,Subscriber,1995,1
190,190,445,2019-12-01 09:07:38.2450,2019-12-01 09:15:04.1300,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960632,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5762,Subscriber,1988,1
191,191,225,2019-12-01 09:07:39.2420,2019-12-01 09:11:25.1870,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,334,Mass Ave at Hadley/Walden,42.39120971915856,-71.12260755160605,3393,Subscriber,1988,1
192,192,1006,2019-12-01 09:08:19.0830,2019-12-01 09:25:05.8880,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,3222,Subscriber,1996,1
193,193,908,2019-12-01 09:08:31.5300,2019-12-01 09:23:40.3070,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3160,Subscriber,1990,1
194,194,187,2019-12-01 09:09:20.4440,2019-12-01 09:12:27.9850,121,W Broadway at Dorchester St,42.33595897943309,-71.04622899561036,119,South Boston Library - 646 E Broadway,42.335741,-71.03877,2751,Subscriber,1995,1
195,195,1583,2019-12-01 09:09:33.9080,2019-12-01 09:35:57.7780,415,Stuart St at Berkeley St,42.34954403114251,-71.0724207387284,81,Chinatown T Stop,42.352409,-71.062679,5314,Customer,1977,1
196,196,88,2019-12-01 09:10:35.7840,2019-12-01 09:12:04.7680,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,4705,Subscriber,1959,1
197,197,804,2019-12-01 09:10:45.8000,2019-12-01 09:24:10.6460,99,Wilson Square,42.38567578752914,-71.11412136298895,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,6065,Subscriber,1991,2
198,198,501,2019-12-01 09:10:45.8790,2019-12-01 09:19:07.0300,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,403,Marion St at Harvard St,42.33978052668946,-71.12133350232398,5147,Subscriber,1963,1
199,199,429,2019-12-01 09:11:01.4900,2019-12-01 09:18:11.4710,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960632,107,Ames St at Main St,42.3625,-71.08822,4157,Subscriber,1996,1
200,200,626,2019-12-01 09:12:04.4790,2019-12-01 09:22:30.9020,149,175 N Harvard St,42.363796,-71.129164,377,Perry Park,42.37927324600841,-71.10341902831351,3523,Subscriber,1968,1
201,201,1864,2019-12-01 09:12:48.7580,2019-12-01 09:43:53.6780,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,81,Chinatown T Stop,42.352409,-71.062679,3561,Subscriber,1953,1
202,202,1268,2019-12-01 09:13:28.1520,2019-12-01 09:34:37.0880,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,58,Mugar Way at Beacon St,42.35553628489709,-71.07286870479584,2393,Subscriber,1959,1
203,203,304,2019-12-01 09:13:39.7970,2019-12-01 09:18:44.0310,103,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,5162,Subscriber,1953,1
204,204,1014,2019-12-01 09:13:54.1500,2019-12-01 09:30:48.3290,361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,5313,Subscriber,1948,1
205,205,249,2019-12-01 09:15:55.2890,2019-12-01 09:20:04.8520,139,Dana Park,42.36178043960605,-71.10809952020645,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,2206,Subscriber,1991,2
206,206,329,2019-12-01 09:15:56.4940,2019-12-01 09:21:25.6310,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,4767,Subscriber,1991,1
207,207,391,2019-12-01 09:15:56.7380,2019-12-01 09:22:28.0650,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,189,Kendall T,42.3624278429124,-71.08495473861694,3847,Subscriber,1994,1
